
Transactions Submitted
Transaction ID,Client Ref 2,Action Date,Instalment,Service Type,Instalments,Account Name,Value,Frequency,

Cancelled
Transaction ID,Client Ref 2,Action Date,Instalment,Service Type,Instalments,Account Name,Value,Frequency,

InProgress
Transaction ID,Client Ref 2,Action Date,Instalment,Service Type,Instalments,Account Name,Value,Frequency,

Failed
Transaction ID,Client Ref 2,Action Date,Instalment,Service Type,Instalments,Account Name,Value,Frequency,Reason Code,

Future
Transaction ID,Client Ref 2,Action Date,Instalment,Service Type,Instalments,Account Name,Value,Frequency,
10352959,2858,2018/04/30,1,2 Day Debit,1,G,153.00,3,
9955047,5158,2018/04/30,2,2 Day Debit,2,K,200.00,3,
9994948,4380,2018/04/30,2,2 Day Debit,3,N,50.00,3,
9922839,3703,2018/04/30,2,2 Day Debit,2,V,200.00,3,
10352957,2863,2018/04/30,1,2 Day Debit,3,Z,268.00,3,
10353408,5292,2018/04/30,1,2 Day Debit,1,S,210.00,3,
9994804,4886,2018/04/30,2,2 Day Debit,3,B,300.00,3,
9916020,4118,2018/04/30,2,2 Day Debit,2,N,200.00,3,
8351085,2960,2018/04/30,5,2 Day Debit,5,T,150.00,3,
10353425,4729,2018/04/30,1,2 Day Debit,1,X,153.00,3,
10353876,3932,2018/04/30,1,2 Day Debit,3,A,50.00,3,
10353325,5044,2018/04/30,1,2 Day Debit,2,N,300.00,3,
10353776,4895,2018/04/30,1,2 Day Debit,3,N,153.00,3,
9995571,3964,2018/04/30,2,2 Day Debit,4,N,89.00,3,
10353793,5084,2018/04/30,1,2 Day Debit,3,F,295.00,3,
9952470,2781,2018/04/30,2,2 Day Debit,3,N,300.00,3,
10353693,2452,2018/04/30,1,2 Day Debit,4,N,300.00,3,
10354144,3962,2018/04/30,1,2 Day Debit,3,M,300.00,3,
9994989,4327,2018/04/30,2,2 Day Debit,2,S,300.00,3,
9995440,3286,2018/04/30,2,2 Day Debit,2,T,301.00,3,
10354161,5482,2018/04/30,1,2 Day Debit,3,N,300.00,3,
8357834,3086,2018/04/30,5,2 Day Debit,5,S,250.00,3,
10353807,3741,2018/04/30,1,2 Day Debit,3,L,50.00,3,
10354061,5193,2018/04/30,1,2 Day Debit,3,C,295.00,3,
9922236,4219,2018/04/30,2,2 Day Debit,2,N,450.00,3,
9995103,2225,2018/04/30,2,2 Day Debit,2,N,153.00,3,
10352822,3707,2018/04/30,1,2 Day Debit,1,N,153.00,3,
10354175,2191,2018/04/30,1,2 Day Debit,3,N,300.00,3,
9954009,2586,2018/04/30,2,2 Day Debit,2,P,186.00,3,
9994868,4662,2018/04/30,2,2 Day Debit,2,A,250.00,3,
10353190,2635,2018/04/30,1,2 Day Debit,1,V,301.00,3,
9922789,3707,2018/04/30,2,2 Day Debit,2,N,253.00,3,
9995336,2893,2018/04/30,2,2 Day Debit,3,F,300.00,3,
9940238,3444,2018/04/30,2,2 Day Debit,2,M,378.00,3,
10353090,2111,2018/04/30,1,2 Day Debit,1,A,210.00,3,
9916806,5214,2018/04/30,2,2 Day Debit,2,T,150.00,3,
9995590,4025,2018/04/30,2,2 Day Debit,4,T,170.00,3,
10353107,2035,2018/04/30,1,2 Day Debit,1,T,301.00,3,
10353558,5375,2018/04/30,1,2 Day Debit,1,S,301.00,3,
9922889,3701,2018/04/30,2,2 Day Debit,2,C,250.00,3,
10353007,2450,2018/04/30,1,2 Day Debit,3,L,300.00,3,
10353458,3973,2018/04/30,1,2 Day Debit,2,R,50.00,3,
9916070,2407,2018/04/30,2,2 Day Debit,2,N,350.00,3,
9955227,2433,2018/04/30,2,2 Day Debit,3,N,146.00,3,
10352907,3275,2018/04/30,1,2 Day Debit,2,N,295.00,3,
9922521,3829,2018/04/30,2,2 Day Debit,2,W,200.00,3,
9994854,4694,2018/04/30,2,2 Day Debit,3,N,50.00,3,
9922555,3809,2018/04/30,2,2 Day Debit,2,B,188.00,3,
10353809,2725,2018/04/30,1,2 Day Debit,3,N,295.00,3,
8348843,2744,2018/04/30,5,2 Day Debit,5,V,250.00,3,
9920166,5058,2018/04/30,2,2 Day Debit,2,B,301.00,3,
9955230,2433,2018/04/30,2,2 Day Debit,3,N,151.00,3,
9995088,2079,2018/04/30,2,2 Day Debit,2,L,250.00,3,
10353709,4683,2018/04/30,1,2 Day Debit,3,F,300.00,3,
10354160,2349,2018/04/30,1,2 Day Debit,3,N,250.00,3,
9945384,3342,2018/04/30,2,2 Day Debit,3,N,200.00,3,
9919397,5125,2018/04/30,2,2 Day Debit,2,Z,348.00,3,
9921769,4459,2018/04/30,2,2 Day Debit,2,S,400.00,3,
9922220,4219,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10354177,2086,2018/04/30,1,2 Day Debit,3,N,300.00,3,
8777839,3409,2018/04/30,4,2 Day Debit,4,T,200.00,3,
9922206,4242,2018/04/30,2,2 Day Debit,2,N,200.00,3,
10354077,2730,2018/04/30,1,2 Day Debit,3,K,300.00,3,
9916771,5243,2018/04/30,2,2 Day Debit,2,N,458.00,3,
9921752,4489,2018/04/30,2,2 Day Debit,2,N,250.00,3,
9937931,3651,2018/04/30,2,2 Day Debit,2,M,338.00,3,
9994870,4654,2018/04/30,2,2 Day Debit,2,N,153.00,3,
10352838,3622,2018/04/30,1,2 Day Debit,1,N,83.00,3,
9995373,2997,2018/04/30,2,2 Day Debit,3,N,50.00,3,
10353092,2099,2018/04/30,1,2 Day Debit,1,N,301.00,3,
9921638,4567,2018/04/30,2,2 Day Debit,2,N,250.00,3,
9995587,4009,2018/04/30,2,2 Day Debit,3,P,300.00,3,
10352992,2577,2018/04/30,1,2 Day Debit,1,N,300.00,3,
9921370,4802,2018/04/30,2,2 Day Debit,2,M,300.00,3,
9954076,2527,2018/04/30,2,2 Day Debit,2,N,251.00,3,
9995487,3306,2018/04/30,2,2 Day Debit,2,V,300.00,3,
10353206,5202,2018/04/30,1,2 Day Debit,2,N,285.00,3,
9916740,5332,2018/04/30,2,2 Day Debit,2,N,200.00,3,
9953371,2653,2018/04/30,2,2 Day Debit,3,M,201.00,3,
10353106,2035,2018/04/30,1,2 Day Debit,1,T,300.00,3,
10353691,2451,2018/04/30,1,2 Day Debit,4,P,300.00,3,
10354142,4766,2018/04/30,1,2 Day Debit,3,N,295.00,3,
9956530,2554,2018/04/30,2,2 Day Debit,3,N,250.00,3,
10353591,4459,2018/04/30,1,2 Day Debit,1,S,300.00,3,
10354042,2678,2018/04/30,1,2 Day Debit,3,N,295.00,3,
9426157,2051,2018/04/30,3,2 Day Debit,3,M,189.00,3,
10354059,5350,2018/04/30,1,2 Day Debit,3,N,153.00,3,
9921469,4715,2018/04/30,2,2 Day Debit,2,N,250.00,3,
8351619,3014,2018/04/30,5,2 Day Debit,5,N,188.00,3,
9994887,4560,2018/04/30,2,2 Day Debit,3,N,105.00,3,
9995338,2920,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10352947,2982,2018/04/30,1,2 Day Debit,3,N,300.00,3,
10353398,5305,2018/04/30,1,2 Day Debit,1,N,300.00,3,
10353849,3134,2018/04/30,1,2 Day Debit,3,N,237.00,3,
9946915,3281,2018/04/30,2,2 Day Debit,3,N,155.00,3,
10353415,4730,2018/04/30,1,2 Day Debit,1,M,300.00,3,
10353866,5495,2018/04/30,1,2 Day Debit,3,N,237.00,3,
10352864,3475,2018/04/30,1,2 Day Debit,3,N,300.00,3,
10353315,5091,2018/04/30,1,2 Day Debit,1,N,301.00,3,
10353766,2151,2018/04/30,1,2 Day Debit,3,S,300.00,3,
9916631,2632,2018/04/30,2,2 Day Debit,2,N,215.00,3,
9938425,3537,2018/04/30,2,2 Day Debit,2,N,145.00,3,
9953048,2728,2018/04/30,2,2 Day Debit,3,N,250.00,3,
10353783,2309,2018/04/30,1,2 Day Debit,3,N,300.00,3,
10353232,4472,2018/04/30,1,2 Day Debit,3,A,301.00,3,
10353683,2436,2018/04/30,1,2 Day Debit,3,Z,135.00,3,
10354134,3327,2018/04/30,1,2 Day Debit,3,J,50.00,3,
9938508,3525,2018/04/30,2,2 Day Debit,2,B,200.00,3,
9953314,2700,2018/04/30,2,2 Day Debit,3,N,253.00,3,
10353132,5351,2018/04/30,1,2 Day Debit,1,Y,300.00,3,
9995079,2062,2018/04/30,2,2 Day Debit,4,N,170.00,3,
9995530,3850,2018/04/30,2,2 Day Debit,4,N,89.00,3,
10354151,2307,2018/04/30,1,2 Day Debit,3,N,300.00,3,
9955218,2433,2018/04/30,2,2 Day Debit,3,N,200.00,3,
9994979,4340,2018/04/30,2,2 Day Debit,3,N,300.00,3,
9995430,3320,2018/04/30,2,2 Day Debit,2,C,300.00,3,
10353149,5315,2018/04/30,1,2 Day Debit,1,N,78.00,3,
10353600,4397,2018/04/30,1,2 Day Debit,1,Z,300.00,3,
10354051,4570,2018/04/30,1,2 Day Debit,3,T,300.00,3,
10353049,2202,2018/04/30,1,2 Day Debit,1,S,268.00,3,
10353500,2457,2018/04/30,1,2 Day Debit,3,Z,300.00,3,
9994896,4472,2018/04/30,2,2 Day Debit,2,A,78.00,3,
9995347,2946,2018/04/30,2,2 Day Debit,3,P,295.00,3,
9955037,2192,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10353634,4239,2018/04/30,1,2 Day Debit,2,H,300.00,3,
10354085,5561,2018/04/30,1,2 Day Debit,3,N,301.00,3,
10353083,3593,2018/04/30,1,2 Day Debit,1,N,50.00,3,
10353534,5423,2018/04/30,1,2 Day Debit,1,N,300.00,3,
10353985,2861,2018/04/30,1,2 Day Debit,3,N,300.00,3,
10352983,2646,2018/04/30,1,2 Day Debit,1,N,300.00,3,
9921994,5216,2018/04/30,2,2 Day Debit,2,S,255.00,3,
10354002,5542,2018/04/30,1,2 Day Debit,3,A,300.00,3,
9945426,3337,2018/04/30,2,2 Day Debit,3,N,150.00,3,
8777867,3480,2018/04/30,4,2 Day Debit,4,A,150.00,3,
9921443,4749,2018/04/30,2,2 Day Debit,2,D,137.00,3,
9995461,3665,2018/04/30,2,2 Day Debit,2,N,88.00,3,
10352961,2858,2018/04/30,1,2 Day Debit,1,G,164.00,3,
10353118,3795,2018/04/30,1,2 Day Debit,1,N,88.00,3,
9995050,4050,2018/04/30,2,2 Day Debit,2,L,300.00,3,
10353372,4978,2018/04/30,1,2 Day Debit,2,V,300.00,3,
10353529,2738,2018/04/30,1,2 Day Debit,1,A,300.00,3,
9916009,5198,2018/04/30,2,2 Day Debit,2,S,300.00,3,
9995518,3575,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10353018,2360,2018/04/30,1,2 Day Debit,1,N,78.00,3,
9922911,3658,2018/04/30,2,2 Day Debit,2,S,250.00,3,
9955206,2374,2018/04/30,2,2 Day Debit,3,T,340.00,3,
9995107,2230,2018/04/30,2,2 Day Debit,2,P,153.00,3,
10353429,4665,2018/04/30,1,2 Day Debit,1,B,300.00,3,
10353586,4498,2018/04/30,1,2 Day Debit,1,S,295.00,3,
9916066,3404,2018/04/30,2,2 Day Debit,2,M,200.00,3,
6152691,2713,2018/04/30,9,2 Day Debit,41,N,388.00,3,
9995575,3969,2018/04/30,2,2 Day Debit,3,N,300.00,3,
10353840,2467,2018/04/30,1,2 Day Debit,3,S,237.00,3,
10353486,4134,2018/04/30,1,2 Day Debit,1,S,300.00,3,
9922543,3820,2018/04/30,2,2 Day Debit,2,N,365.00,3,
10353897,5533,2018/04/30,1,2 Day Debit,3,O,153.00,3,
10353386,4836,2018/04/30,1,2 Day Debit,1,B,214.00,3,
9947668,3180,2018/04/30,2,2 Day Debit,3,N,150.00,3,
10353797,3328,2018/04/30,1,2 Day Debit,3,N,153.00,3,
10353954,2284,2018/04/30,1,2 Day Debit,3,L,300.00,3,
9443125,2201,2018/04/30,3,2 Day Debit,3,G,238.00,3,
9994839,4758,2018/04/30,2,2 Day Debit,2,Q,300.00,3,
8351621,3014,2018/04/30,5,2 Day Debit,5,N,200.00,3,
10353854,3362,2018/04/30,1,2 Day Debit,3,N,295.00,3,
8348838,2744,2018/04/30,5,2 Day Debit,5,V,200.00,3,
10353754,3950,2018/04/30,1,2 Day Debit,3,M,300.00,3,
9995093,2188,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10354165,3092,2018/04/30,1,2 Day Debit,3,T,300.00,3,
9994918,4409,2018/04/30,2,2 Day Debit,3,Z,300.00,3,
10352829,3678,2018/04/30,1,2 Day Debit,1,N,37.00,3,
9916616,5453,2018/04/30,2,2 Day Debit,2,J,178.00,3,
9955274,2449,2018/04/30,2,2 Day Debit,3,A,200.00,3,
9994975,4349,2018/04/30,2,2 Day Debit,3,L,300.00,3,
10352886,3342,2018/04/30,1,2 Day Debit,1,N,300.00,3,
9994875,4619,2018/04/30,2,2 Day Debit,2,N,300.00,3,
9995032,4175,2018/04/30,2,2 Day Debit,3,M,300.00,3,
10352943,3003,2018/04/30,1,2 Day Debit,3,L,300.00,3,
9994932,4393,2018/04/30,2,2 Day Debit,2,A,295.00,3,
10352843,3595,2018/04/30,1,2 Day Debit,1,N,37.00,3,
10353873,4530,2018/04/30,1,2 Day Debit,3,N,153.00,3,
9922778,3719,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10353773,2792,2018/04/30,1,2 Day Debit,3,V,100.00,3,
9922410,3881,2018/04/30,2,2 Day Debit,2,S,443.00,3,
8777955,3682,2018/04/30,4,2 Day Debit,4,N,230.00,3,
9916085,5449,2018/04/30,2,2 Day Debit,2,N,200.00,3,
9921731,4511,2018/04/30,2,2 Day Debit,2,P,150.00,3,
9955225,2433,2018/04/30,2,2 Day Debit,3,N,153.00,3,
10353410,5020,2018/04/30,1,2 Day Debit,3,N,153.00,3,
9916626,5468,2018/04/30,2,2 Day Debit,2,P,357.00,3,
10353878,4023,2018/04/30,1,2 Day Debit,3,N,50.00,3,
10352876,3440,2018/04/30,1,2 Day Debit,1,M,300.00,3,
10353778,3187,2018/04/30,1,2 Day Debit,3,N,100.00,3,
9994808,4878,2018/04/30,2,2 Day Debit,3,B,50.00,3,
9994965,4363,2018/04/30,2,2 Day Debit,3,T,300.00,3,
9995074,2060,2018/04/30,2,2 Day Debit,4,V,300.00,3,
10353244,2011,2018/04/30,1,2 Day Debit,1,S,250.00,3,
10354146,4608,2018/04/30,1,2 Day Debit,3,T,237.00,3,
9952390,2858,2018/04/30,2,2 Day Debit,3,G,365.00,3,
9994974,4350,2018/04/30,2,2 Day Debit,3,X,250.00,3,
10353144,5323,2018/04/30,1,2 Day Debit,1,S,301.00,3,
9995442,3601,2018/04/30,2,2 Day Debit,3,N,170.00,3,
9995031,4176,2018/04/30,2,2 Day Debit,2,S,250.00,3,
8351272,2996,2018/04/30,5,2 Day Debit,5,P,200.00,3,
10353201,5214,2018/04/30,1,2 Day Debit,1,T,7.00,3,
9995342,2943,2018/04/30,2,2 Day Debit,4,T,301.00,3,
9995499,3434,2018/04/30,2,2 Day Debit,2,N,88.00,3,
10353612,2051,2018/04/30,1,2 Day Debit,1,M,300.00,3,
10353512,2491,2018/04/30,1,2 Day Debit,3,L,50.00,3,
10353669,2353,2018/04/30,1,2 Day Debit,4,P,300.00,3,
9915926,5436,2018/04/30,2,2 Day Debit,2,N,200.00,3,
9995601,4045,2018/04/30,2,2 Day Debit,3,G,170.00,3,
10353569,5361,2018/04/30,1,2 Day Debit,1,Z,302.00,3,
10353980,4658,2018/04/30,1,2 Day Debit,3,P,51.00,3,
9916617,2900,2018/04/30,2,2 Day Debit,2,F,300.00,3,
10352978,2663,2018/04/30,1,2 Day Debit,1,N,300.00,3,
10353880,2839,2018/04/30,1,2 Day Debit,3,N,250.00,3,
10354037,4096,2018/04/30,1,2 Day Debit,3,A,153.00,3,
9994967,4357,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10352878,3432,2018/04/30,1,2 Day Debit,2,L,300.00,3,
10353035,3212,2018/04/30,1,2 Day Debit,2,M,300.00,3,
10353937,3844,2018/04/30,1,2 Day Debit,3,T,237.00,3,
9995333,2890,2018/04/30,2,2 Day Debit,4,N,170.00,3,
10352935,3017,2018/04/30,1,2 Day Debit,1,P,300.00,3,
10352931,3122,2018/04/30,1,2 Day Debit,1,N,7.00,3,
10353382,4841,2018/04/30,1,2 Day Debit,2,N,300.00,3,
10353833,5517,2018/04/30,1,2 Day Debit,3,L,50.00,3,
9995331,2869,2018/04/30,2,2 Day Debit,4,N,88.00,3,
9916096,4362,2018/04/30,2,2 Day Debit,2,N,178.00,3,
10353399,5305,2018/04/30,1,2 Day Debit,1,N,301.00,3,
10353850,2298,2018/04/30,1,2 Day Debit,3,A,300.00,3,
9952413,2802,2018/04/30,2,2 Day Debit,3,N,300.00,3,
10352848,2749,2018/04/30,1,2 Day Debit,2,N,300.00,3,
10353299,5057,2018/04/30,1,2 Day Debit,2,Q,250.00,3,
10353750,5070,2018/04/30,1,2 Day Debit,3,T,301.00,3,
10354201,3040,2018/04/30,1,2 Day Debit,3,N,250.00,3,
9954500,2439,2018/04/30,2,2 Day Debit,2,S,300.00,3,
9995597,4030,2018/04/30,2,2 Day Debit,3,E,300.00,3,
9916747,5326,2018/04/30,2,2 Day Debit,2,N,178.00,3,
9955051,2148,2018/04/30,2,2 Day Debit,2,T,300.00,3,
8351106,2960,2018/04/30,5,2 Day Debit,5,T,170.00,3,
9995497,3428,2018/04/30,2,2 Day Debit,3,N,295.00,3,
10353767,2151,2018/04/30,1,2 Day Debit,3,S,100.00,3,
9916196,2276,2018/04/30,2,2 Day Debit,2,N,157.00,3,
9916647,5466,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10353216,5197,2018/04/30,1,2 Day Debit,1,N,7.00,3,
10353213,5155,2018/04/30,1,2 Day Debit,1,A,300.00,3,
10352859,3525,2018/04/30,1,2 Day Debit,1,B,300.00,3,
10353113,4913,2018/04/30,1,2 Day Debit,2,N,237.00,3,
10353270,2480,2018/04/30,1,2 Day Debit,3,N,135.00,3,
9995359,2959,2018/04/30,2,2 Day Debit,3,A,88.00,3,
9953043,2728,2018/04/30,2,2 Day Debit,3,N,300.00,3,
10353170,5303,2018/04/30,1,2 Day Debit,2,N,119.00,3,
10353327,4998,2018/04/30,1,2 Day Debit,1,T,300.00,3,
9995416,3096,2018/04/30,2,2 Day Debit,2,B,300.00,3,
10353581,4511,2018/04/30,1,2 Day Debit,1,P,295.00,3,
10353227,4627,2018/04/30,1,2 Day Debit,1,N,153.00,3,
9995316,2826,2018/04/30,2,2 Day Debit,2,T,300.00,3,
10353638,4233,2018/04/30,1,2 Day Debit,3,P,295.00,3,
10353538,5409,2018/04/30,1,2 Day Debit,1,M,301.00,3,
10353695,2453,2018/04/30,1,2 Day Debit,4,N,300.00,3,
9943133,3440,2018/04/30,2,2 Day Debit,2,M,253.00,3,
9994934,4392,2018/04/30,2,2 Day Debit,3,N,301.00,3,
8351298,2998,2018/04/30,5,2 Day Debit,5,T,170.00,3,
10353595,4457,2018/04/30,1,2 Day Debit,1,N,50.00,3,
9994834,4769,2018/04/30,2,2 Day Debit,2,M,186.00,3,
9994991,4314,2018/04/30,2,2 Day Debit,3,P,300.00,3,
10354006,5547,2018/04/30,1,2 Day Debit,3,D,300.00,3,
10353475,3831,2018/04/30,1,2 Day Debit,2,A,88.00,3,
10353926,3144,2018/04/30,1,2 Day Debit,3,N,295.00,3,
9953406,2619,2018/04/30,2,2 Day Debit,2,H,400.00,3,
9955210,2385,2018/04/30,2,2 Day Debit,3,O,145.00,3,
10353375,4977,2018/04/30,1,2 Day Debit,2,N,250.00,3,
10353826,5506,2018/04/30,1,2 Day Debit,3,M,300.00,3,
9995521,3583,2018/04/30,2,2 Day Debit,2,L,295.00,3,
10353275,2878,2018/04/30,1,2 Day Debit,1,M,69.00,3,
9995421,3157,2018/04/30,2,2 Day Debit,2,A,300.00,3,
10353843,2207,2018/04/30,1,2 Day Debit,3,A,300.00,3,
10353743,3734,2018/04/30,1,2 Day Debit,3,V,300.00,3,
10354194,4204,2018/04/30,1,2 Day Debit,3,I,300.00,3,
10353389,4813,2018/04/30,1,2 Day Debit,1,Z,301.00,3,
9921635,4569,2018/04/30,2,2 Day Debit,2,N,150.00,3,
9955246,2438,2018/04/30,2,2 Day Debit,4,N,188.00,3,
10353643,4170,2018/04/30,1,2 Day Debit,2,N,50.00,3,
9922203,4267,2018/04/30,2,2 Day Debit,2,L,443.00,3,
9954510,2410,2018/04/30,2,2 Day Debit,2,N,145.00,3,
10353857,5487,2018/04/30,1,2 Day Debit,3,Z,237.00,3,
9995039,4171,2018/04/30,2,2 Day Debit,3,N,300.00,3,
9995490,3408,2018/04/30,2,2 Day Debit,4,Z,300.00,3,
10354111,3354,2018/04/30,1,2 Day Debit,3,N,300.00,3,
10353757,4169,2018/04/30,1,2 Day Debit,3,N,50.00,3,
9922540,3822,2018/04/30,2,2 Day Debit,2,K,285.00,3,
10354011,5551,2018/04/30,1,2 Day Debit,3,S,153.00,3,
9921918,4994,2018/04/30,2,2 Day Debit,2,T,201.00,3,
9995153,4927,2018/04/30,2,2 Day Debit,3,N,301.00,3,
9921818,4422,2018/04/30,2,2 Day Debit,2,M,300.00,3,
9995053,4038,2018/04/30,2,2 Day Debit,2,L,170.00,3,
9995504,3480,2018/04/30,2,2 Day Debit,2,A,300.00,3,
10354125,3470,2018/04/30,1,2 Day Debit,3,N,300.00,3,
10352889,3337,2018/04/30,1,2 Day Debit,1,N,295.00,3,
10353340,4099,2018/04/30,1,2 Day Debit,1,N,300.00,3,
9916656,5470,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10353240,2043,2018/04/30,1,2 Day Debit,1,V,83.00,3,
10353808,4079,2018/04/30,1,2 Day Debit,3,N,237.00,3,
9994935,4392,2018/04/30,2,2 Day Debit,3,N,51.00,3,
9995386,3016,2018/04/30,2,2 Day Debit,3,N,89.00,3,
10353257,2686,2018/04/30,1,2 Day Debit,1,D,186.00,3,
10353708,4235,2018/04/30,1,2 Day Debit,3,N,100.00,3,
9916188,4533,2018/04/30,2,2 Day Debit,2,N,178.00,3,
10353157,5329,2018/04/30,1,2 Day Debit,2,P,119.00,3,
10353608,2039,2018/04/30,1,2 Day Debit,1,S,300.00,3,
9922371,3971,2018/04/30,2,2 Day Debit,2,T,220.00,3,
10353000,2512,2018/04/30,1,2 Day Debit,1,T,301.00,3,
10353451,4059,2018/04/30,1,2 Day Debit,1,N,117.00,3,
10353902,3224,2018/04/30,1,2 Day Debit,3,M,153.00,3,
9922528,3825,2018/04/30,2,2 Day Debit,2,M,200.00,3,
9995298,2748,2018/04/30,2,2 Day Debit,3,N,300.00,3,
10352900,3296,2018/04/30,1,2 Day Debit,1,N,150.00,3,
10353351,3215,2018/04/30,1,2 Day Debit,1,U,50.00,3,
10353368,4994,2018/04/30,1,2 Day Debit,1,T,300.00,3,
10353819,2806,2018/04/30,1,2 Day Debit,3,V,50.00,3,
10353719,5148,2018/04/30,1,2 Day Debit,3,T,300.00,3,
9920192,5048,2018/04/30,2,2 Day Debit,2,N,301.00,3,
9947532,3218,2018/04/30,2,2 Day Debit,3,B,253.00,3,
9922464,3865,2018/04/30,2,2 Day Debit,2,M,178.00,3,
9995077,2061,2018/04/30,2,2 Day Debit,4,N,170.00,3,
9994977,4348,2018/04/30,2,2 Day Debit,3,B,300.00,3,
9921277,4841,2018/04/30,2,2 Day Debit,2,N,200.00,3,
9921628,4572,2018/04/30,2,2 Day Debit,2,N,250.00,3,
9955405,2477,2018/04/30,2,2 Day Debit,2,B,146.00,3,
9921811,4425,2018/04/30,2,2 Day Debit,2,N,300.00,3,
9922262,4111,2018/04/30,2,2 Day Debit,2,N,300.00,3,
9921260,4925,2018/04/30,2,2 Day Debit,2,T,300.00,3,
9948517,3154,2018/04/30,2,2 Day Debit,3,N,200.00,3,
9915961,4679,2018/04/30,2,2 Day Debit,2,Z,250.00,3,
9948536,3132,2018/04/30,2,2 Day Debit,3,N,400.00,3,
9995279,2669,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10353247,2769,2018/04/30,1,2 Day Debit,1,N,300.00,3,
10353147,5320,2018/04/30,1,2 Day Debit,1,N,78.00,3,
10353598,4427,2018/04/30,1,2 Day Debit,1,N,300.00,3,
9952093,2967,2018/04/30,2,2 Day Debit,3,K,250.00,3,
9994994,4312,2018/04/30,2,2 Day Debit,3,F,153.00,3,
9995445,3626,2018/04/30,2,2 Day Debit,2,T,300.00,3,
8351275,2996,2018/04/30,5,2 Day Debit,5,P,136.00,3,
9921830,4397,2018/04/30,2,2 Day Debit,2,Z,251.00,3,
9994894,4472,2018/04/30,2,2 Day Debit,3,A,300.00,3,
10353615,2067,2018/04/30,1,2 Day Debit,3,K,250.00,3,
10354066,2311,2018/04/30,1,2 Day Debit,3,N,250.00,3,
10353064,2139,2018/04/30,1,2 Day Debit,2,N,300.00,3,
10353515,2585,2018/04/30,1,2 Day Debit,2,B,300.00,3,
10353966,2172,2018/04/30,1,2 Day Debit,3,N,250.00,3,
9921462,4719,2018/04/30,2,2 Day Debit,2,V,250.00,3,
9921913,4801,2018/04/30,2,2 Day Debit,2,V,200.00,3,
9922364,3973,2018/04/30,2,2 Day Debit,2,R,200.00,3,
9953463,2589,2018/04/30,2,2 Day Debit,2,N,145.00,3,
9952444,2787,2018/04/30,2,2 Day Debit,3,T,200.00,3,
10353959,3111,2018/04/30,1,2 Day Debit,3,A,300.00,3,
9995355,2954,2018/04/30,2,2 Day Debit,2,N,300.00,3,
9922388,3922,2018/04/30,2,2 Day Debit,2,N,301.00,3,
9953439,2610,2018/04/30,2,2 Day Debit,2,C,100.00,3,
8777876,3482,2018/04/30,4,2 Day Debit,5,W,160.00,3,
9945452,3320,2018/04/30,2,2 Day Debit,3,M,253.00,3,
9995155,4913,2018/04/30,2,2 Day Debit,2,Z,237.00,3,
10352974,2707,2018/04/30,1,2 Day Debit,1,G,300.00,3,
9955179,2352,2018/04/30,2,2 Day Debit,3,B,299.00,3,
10352874,3439,2018/04/30,1,2 Day Debit,1,V,300.00,3,
9916621,2162,2018/04/30,2,2 Day Debit,2,N,200.00,3,
9921602,4595,2018/04/30,2,2 Day Debit,2,N,300.00,3,
9995020,4234,2018/04/30,2,2 Day Debit,3,B,50.00,3,
10353342,3727,2018/04/30,1,2 Day Debit,1,N,300.00,3,
10352988,2619,2018/04/30,1,2 Day Debit,1,H,119.00,3,
9921234,4971,2018/04/30,2,2 Day Debit,2,A,350.00,3,
10353242,2095,2018/04/30,1,2 Day Debit,1,N,153.00,3,
9994937,4390,2018/04/30,2,2 Day Debit,3,N,301.00,3,
10352888,3342,2018/04/30,1,2 Day Debit,1,N,295.00,3,
10353456,4003,2018/04/30,1,2 Day Debit,1,N,7.00,3,
10353710,4683,2018/04/30,1,2 Day Debit,3,F,153.00,3,
9916139,2256,2018/04/30,2,2 Day Debit,2,N,350.00,3,
9955011,2263,2018/04/30,2,2 Day Debit,2,N,338.00,3,
10352905,3275,2018/04/30,1,2 Day Debit,1,N,300.00,3,
10353356,3175,2018/04/30,1,2 Day Debit,1,A,300.00,3,
9954443,2512,2018/04/30,2,2 Day Debit,2,T,338.00,3,
10353159,5326,2018/04/30,1,2 Day Debit,2,N,78.00,3,
10353610,2046,2018/04/30,1,2 Day Debit,1,L,300.00,3,
9916804,5216,2018/04/30,2,2 Day Debit,2,S,300.00,3,
10353256,2686,2018/04/30,1,2 Day Debit,1,D,153.00,3,
10353824,3558,2018/04/30,1,2 Day Debit,3,P,300.00,3,
10354078,2730,2018/04/30,1,2 Day Debit,3,K,50.00,3,
10353273,2878,2018/04/30,1,2 Day Debit,1,M,302.00,3,
10353724,5090,2018/04/30,1,2 Day Debit,3,N,153.00,3,
9921220,4978,2018/04/30,2,2 Day Debit,2,V,251.00,3,
9955362,2452,2018/04/30,2,2 Day Debit,4,N,189.00,3,
